번호,주택유형,공고명,지역,공고게시일,마감일,공고상태
58074771.0,행복주택,"구리시, 남양주시 지역 행복주택 예비입주자 모집",경기도,2024.07.05,2024.07.25,접수마감
57892027.0,행복주택,대구침산 행복주택(산단형) 입주자격완화 추가 모집,대구광역시,2024.07.05,2024.07.18,접수마감
57880648.0,국민임대,김포시 국민임대주택 입주자격완화 예비입주자 모집,경기도,2024.07.05,2024.07.24,접수마감
57880435.0,국민임대,김포시 국민임대주택 예비입주자 모집,경기도,2024.07.05,2024.07.29,접수마감
57877590.0,국민임대,"양주시, 동두천시 국민임대주택 입주자격완화 입주자 추가모집[소득 및 자산요건배제, 무주택요건완화, 전용면적 제한 완화]",경기도,2024.07.05,2024.07.29,접수마감
57873736.0,국민임대,양산 삼성파크빌 자격완화 입주자 모집 공고(2024.07.05),경상남도,2024.07.05,2024.07.22,접수마감
57884102.0,국민임대,성남시지역 국민임대주택 예비입주자 모집(2024.07.05),경기도,2024.07.05,2024.07.16,접수마감
57890008.0,국민임대,파주시 국민임대 예비입주자 면적완화 모집공고('24.07.05),경기도,2024.07.05,2024.07.24,접수마감
57888869.0,국민임대,안성금화 국민임대주택 입주자격완화 예비입주자 모집공고(2024.07.05),경기도,2024.07.05,2024.07.24,접수마감
57841716.0,국민임대,인천시 서구 지역 국민임대주택 예비입주자 모집공고('24.07.05.),인천광역시,2024.07.05,2024.07.18,접수마감
57900702.0,국민임대,"가평군, 남양주시 지역 국민임대주택 예비입주자 모집",경기도,2024.07.05,2024.07.25,접수마감
57890845.0,행복주택,인천용마루3BL 행복주택 예비입주자 모집 공고(2024.07.05),인천광역시,2024.07.05,2024.07.23,접수마감
57866714.0,국민임대,남양주가운2단지 국민임대주택 예비입주자 모집,경기도,2024.07.05,2024.07.17,접수마감
57797746.0,국민임대,24년 7월 인천시(남부권)국민임대주택 예비입주자 모집 공고(2024.7.5),인천광역시,2024.07.05,2024.07.17,접수마감
57797799.0,국민임대,24년 7월 인천시(남부권)국민임대주택 예비입주자 모집 공고(2024.7.5),인천광역시,2024.07.05,2024.07.17,접수마감
57919067.0,국민임대,인천시 중구 영종7단지 국민임대 예비입주자 모집공고(2024.07.05),인천광역시,2024.07.05,2024.07.16,접수마감
57890849.0,행복주택,"[입주자격완화] 화성동탄2 A-54,A57-1블록 행복주택 입주자격완화 추가 및 예비입주자 모집 공고(소득 및 총자산요건 배제, 기간요건 완화)",경기도,2024.07.05,2024.07.18,접수마감
57844292.0,행복주택,"강릉교동, 철원철원 행복주택 추가입주자 모집",강원특별자치도,2024.07.05,2024.07.26,접수마감
57851887.0,영구임대,옹진백령 영구임대(공공실버) 예비입주자 모집 공고,인천광역시,2024.07.05,2024.07.26,접수마감
57851533.0,영구임대,옹진백령 영구임대(마을정비형) 예비입주자 모집 공고,인천광역시,2024.07.05,2024.07.26,접수마감
57738020.0,공공임대,남원노암단지 50년 공공임대 예비입주자 모집,전북특별자치도,2024.07.05,2024.07.15,접수마감
57771201.0,국민임대,서울등촌11 국민임대주택 예비입주자 모집공고(2024.07.05),서울특별시,2024.07.05,2024.07.23,접수마감
57829006.0,국민임대,인천옹진백령 국민임대주택 예비입주자 모집공고,인천광역시,2024.07.05,2024.07.26,접수마감
57841950.0,공공임대,창원율림(양덕 코오롱하늘채) 10년공공임대주택 예비입주자 모집 공고('24.07.04),경상남도,2024.07.04,2024.07.18,접수마감
57841334.0,공공임대,창원현동 그린품애 10년공공임대주택 예비입주자 모집 공고('24.07.04),경상남도,2024.07.04,2024.07.18,접수마감
57826158.0,영구임대,함평향교 영구임대주택 예비입주자 모집(2024.07.04.),전라남도,2024.07.04,2024.07.19,접수마감
57812812.0,행복주택,[정정공고]오산시 행복주택 입주자격완화 예비입주자 추가모집,경기도,2024.07.04,2024.07.10,접수마감
57814910.0,국민임대,김제하동 국민임대주택(고령자용) 입주자격완화 예비입주자 모집,전북특별자치도,2024.07.04,2024.07.25,접수마감
57839138.0,국민임대,완주봉동 2단지 국민임대주택 입주자격완화 예비자 모집 공고,전북특별자치도,2024.07.04,2024.07.17,접수마감
57839125.0,국민임대,완주봉동 1단지 국민임대주택 입주자격완화 예비자 모집 공고,전북특별자치도,2024.07.04,2024.07.17,접수마감
57839399.0,국민임대,완주삼례2 국민임대주택 입주자격완화 예비자 모집 공고,전북특별자치도,2024.07.04,2024.07.16,접수마감
57797165.0,국민임대,군산구암 국민임대주택 입주자격완화 예비입주자 모집 공고,전북특별자치도,2024.07.04,2024.07.23,접수마감
57865735.0,국민임대,"[정정공고]음성금석A2BL 국민임대주택 입주자 추가모집[소득 및 자산요건배제, 무주택요건완화, 전용면적 제한 완화]",충청북도,2024.07.04,2024.07.10,접수마감
57814489.0,행복주택,(행복주택)양주시 관내 중소기업체 근로자기숙사용 건설임대주택 기업체 모집 공고,경기도,2024.07.02,2024.07.15,접수마감
57814712.0,국민임대,(국민임대)양주시 관내 중소기업체 근로자기숙사용 건설임대주택 기업체 모집 공고,경기도,2024.07.02,2024.07.15,접수마감
57824416.0,행복주택,"[정정공고][정정공고]경북북부권 행복주택 예비입주자 모집공고[안동운흥, 봉화해저, 문경흥덕]",경상북도,2024.07.01,2024.07.04,접수마감
57819934.0,영구임대,[정정공고]진천지역 영구임대주택 예비입주자 모집,충청북도,2024.07.01,2024.07.19,접수마감
57798196.0,영구임대,진천지역 영구임대주택 예비입주자 모집,충청북도,2024.07.01,2024.07.19,접수마감
57797094.0,영구임대,청주산남2-1 영구임대 예비입주자 모집,충청북도,2024.07.01,2024.07.19,접수마감
57784593.0,영구임대,김제검산1단지 영구임대주택 예비입주자 모집 공고(공고일:2024.07.01.),전북특별자치도,2024.07.01,2024.12.31,공고중
57799530.0,공공임대,[정정공고]대전광역시 유성구 10년공공임대·분납임대주택 예비입주자 모집,대전광역시,2024.06.28,2024.07.02,접수마감
57737679.0,행복주택,김포권 행복주택 예비입주자 모집 공고,경기도,2024.06.28,2024.07.17,접수마감
57925642.0,행복주택,[입주자격완화] 화성비봉 A-5블록 행복주택  입주자격완화 추가모집 공고,경기도,2024.06.28,2024.07.19,접수마감
57797898.0,국민임대,[입주자격완화]화성비봉 A-4블록 국민임대주택 추가모집,경기도,2024.06.28,2024.07.19,접수마감
57787577.0,국민임대,"[선계약후검증, 동호지정] 석문국가산업단지A-4BL 국민임대주택 입주자 추가모집 공고('24.06.28)",충청남도,2024.06.28,2024.07.19,접수마감
57796972.0,공공임대,[정정공고]김포한강 Ac-05블록 10년 공공임대주택(리츠) 예비입주자 모집 공고,경기도,2024.06.28,2024.07.03,접수마감
57796005.0,행복주택,(입주자격 완화)부천영상 지역전략산업지원 행복주택 입주자 추가모집(2차) 공고('24. 6. 28.),경기도,2024.06.28,2024.07.23,접수마감
57780226.0,행복주택,청주수곡 행복주택 입주자 추가모집,충청북도,2024.06.28,2024.07.10,접수마감
57779920.0,행복주택,"옥천삼양 행복주택 입주자격완화 입주자추가모집[소득 및 자산요건배제, 무주택요건완화, 기간요건완화)",충청북도,2024.06.28,2024.07.10,접수마감
57782616.0,영구임대,영동부용 고령자복지주택 영구임대(예비)입주자 모집,충청북도,2024.06.28,2024.07.11,접수마감
57795183.0,공공임대,[정정공고]김포한강 Ac-05블록 10년 공공임대주택(리츠) 예비입주자 모집 공고,경기도,2024.06.28,2024.07.03,접수마감
57774530.0,국민임대,"음성금석A2BL 국민임대주택 입주자 추가모집[소득 및 자산요건배제, 무주택요건완화, 전용면적 제한 완화]",충청북도,2024.06.28,2024.07.10,접수마감
57798667.0,국민임대,해남해리2BL 국민임대주택 입주자 모집,전라남도,2024.06.28,2024.07.19,접수마감
57783776.0,행복주택,양주시 행복주택 추가 및 예비입주자 모집공고,경기도,2024.06.27,2024.07.25,접수마감
57779983.0,국민임대,군산신역세권A3(내흥3) 국민임대주택 입주자격완화 추가모집(동호지정·선계약후검증),전북특별자치도,2024.06.27,2024.07.26,접수마감
57779975.0,국민임대,군산신역세권A3(내흥3) 국민임대주택 입주자격완화 추가모집(동호지정·선계약후검증),전북특별자치도,2024.06.27,2024.07.26,접수마감
57776224.0,행복주택,[정정공고]서울오류 행복주택 예비입주자 모집공고,서울특별시,2024.06.27,2024.07.04,접수마감
57764389.0,통합공공임대,(세종)행정중심복합도시 6-3UR2블록 통합공공임대 입주자 모집공고,세종특별자치시,2024.06.27,2024.07.11,접수마감
57764324.0,통합공공임대,(세종)행정중심복합도시 6-3UR1블록 통합공공임대(일자리연계형 지원주택) 입주자 모집공고,세종특별자치시,2024.06.27,2024.07.11,접수마감
57748781.0,행복주택,의령동동 행복주택 예비입주자 모집 공고('24.06.27.),경상남도,2024.06.27,2024.07.05,접수마감
57678788.0,행복주택,오산시 행복주택 입주자격완화 예비입주자 추가모집,경기도,2024.06.26,2024.07.10,접수마감
57730364.0,영구임대,대전광역시 영구임대주택 예비입주자 모집(2024.06.25),대전광역시,2024.06.25,2024.07.12,접수마감
57723094.0,영구임대,[정정공고]의정부장암1단지 영구임대주택 예비입주자 모집 공고(공고일: 2024.6.24.),경기도,2024.06.24,2024.07.04,접수마감
57650696.0,영구임대,의정부장암1단지 영구임대주택 예비입주자 모집 공고(공고일: 2024.6.24.),경기도,2024.06.24,2024.07.04,접수마감
57686539.0,행복주택,"경북북부권 행복주택 예비입주자 모집공고[안동운흥, 봉화해저, 문경흥덕]",경상북도,2024.06.21,2024.07.04,접수마감
57639015.0,행복주택,서울오류 행복주택 예비입주자 모집공고,서울특별시,2024.06.21,2024.07.04,접수마감
57647479.0,공공임대,김포한강 Ac-05블록 10년 공공임대주택(리츠) 예비입주자 모집 공고,경기도,2024.06.21,2024.07.03,접수마감
57689910.0,국민임대,울산다운2 A-5블록 국민임대주택 입주자 모집,울산광역시,2024.06.21,2024.07.10,접수마감
57691318.0,행복주택,"[정정공고]정읍시(정읍시기,정읍수성,정읍첨단3) 행복주택 예비입주자 모집 공고(2024.06.18.)",전북특별자치도,2024.06.21,2024.07.10,접수마감
57587870.0,영구임대,"고령자복지주택 추가(예비) 입주자 모집(영월주천, 평창종부)",강원특별자치도,2024.06.21,2024.07.10,접수마감
57500698.0,행복주택,"[정정공고]포항일월, 포항중앙 행복주택 선착순 동호지정 입주자모집",경상북도,2024.06.20,2024.08.30,접수마감
58807740.0,영구임대,군산신역세권A3(내흥3) 영구임대주택 입주자 추가모집,전북특별자치도,2024.06.20,2024.11.29,공고중
58807725.0,영구임대,군산신역세권A3(내흥3) 영구임대주택 입주자 추가모집,전북특별자치도,2024.06.20,2024.11.29,공고중
57677754.0,영구임대,[정정공고](정정공고)양주옥정 A8BL 영구임대주택 입주자격완화 예비입주자 모집공고,경기도,2024.06.20,2024.07.12,접수마감
57665522.0,행복주택,광주하남. 우산. 도산 행복주택 입주자격완화 예비입주자 모집,광주광역시,2024.06.20,2024.07.03,접수마감
57607046.0,공공임대,대전광역시 유성구 10년공공임대·분납임대주택 예비입주자 모집,대전광역시,2024.06.20,2024.07.02,접수마감
57588558.0,공공임대,수원지역 10년 공공임대주택 예비입주자 모집 공고(2024.06.20),경기도,2024.06.20,2024.07.03,접수마감
57675505.0,국민임대,[정정공고]인천검단 AA35-2블록 국민임대주택 입주자모집공고,인천광역시,2024.06.20,2024.06.28,접수마감
57671946.0,공공임대,[정정공고]익산평화 공공임대(5년)주택 입주자 추가모집공고,전북특별자치도,2024.06.20,2024.06.26,접수마감
57666880.0,행복주택,[정정공고](2024.06.10) 전주팔복(1산단) 행복주택 입주자격완화 예비입주자 모집,전북특별자치도,2024.06.19,2024.06.27,접수마감
57641892.0,영구임대,양주옥정 A8BL 영구임대주택 입주자격완화 예비입주자 모집공고,경기도,2024.06.19,2024.07.12,접수마감
57636736.0,행복주택,"정읍시(정읍시기,정읍수성,정읍첨단3) 행복주택 예비입주자 모집 공고(2024.06.18.)",전북특별자치도,2024.06.18,2024.07.10,접수마감
57543230.0,공공임대,인천시 남동구 10년 공공임대주택 예비입주자 모집(서창2_리츠),인천광역시,2024.06.18,2024.06.27,접수마감
57605864.0,영구임대,공주옥룡1 영구임대주택 예비입주자 모집 공고(공고일:2024.06.17),충청남도,2024.06.17,2024.07.05,접수마감
57566382.0,영구임대,통영도남 영구임대주택 예비입주자 모집 공고('24.06.17.),경상남도,2024.06.17,2024.06.28,접수마감
57598777.0,행복주택,청주개신 행복주택 예비입주자 모집 공고[입주자격완화],충청북도,2024.06.14,2024.06.27,접수마감
57607551.0,영구임대,[정정공고]광주두암2 영구임대주택 예비입주자 모집 공고(공고일 2024.06.14),광주광역시,2024.06.14,2024.07.12,접수마감
